"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"WLEINFoL";"WLEINFmL";"WLMIToL";"WLMITmL";"WLGUToL";"WLGUTmL";"WLNZORD"
"201213";"02030401";"02";"03";"04";"01";"1";12069;2785;198;34;0;0;0
"201213";"02030402";"02";"03";"04";"02";"1";8940;2418;0;0;0;0;0
"201213";"02040501";"02";"04";"05";"01";"1";0;0;2217;3126;0;0;0
"201213";"02040502";"02";"04";"05";"02";"1";0;0;2409;4467;0;0;0
"201213";"02040503";"02";"04";"05";"03";"1";4792;1403;3321;1004;0;0;0
"201213";"02040701";"02";"04";"07";"01";"1";0;0;5635;6632;0;0;0
"201213";"02040702";"02";"04";"07";"02";"1";2006;1284;4357;2968;0;0;14
"201213";"02040703";"02";"04";"07";"03";"1";0;0;207;510;0;0;0
"201213";"02050601";"02";"05";"06";"01";"1";5316;3391;0;0;0;0;0
"201213";"02050602";"02";"05";"06";"02";"1";7927;3481;5982;1782;0;0;0
