ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;WLEINFoL;WLEINFmL;WLMIToL;WLMITmL;WLGUToL;WLGUTmL;WLNZORD
202012;12231101;12;23;11;01;2;0;0;6465;1029;7745;1474;13
202012;12231102;12;23;11;02;2;0;0;832;211;14777;869;0
202012;12301203;12;30;12;03;2;0;0;10227;4764;0;0;10
202012;12301204;12;30;12;04;2;3;0;5140;1291;0;0;0
202012;12301205;12;30;12;05;2;0;0;3751;1335;0;0;80
202012;12301206;12;30;12;06;2;6;0;4581;570;0;0;3
202012;12302107;12;30;21;07;2;228;0;1460;1377;0;0;0
202012;12302108;12;30;21;08;2;9578;1345;3051;814;0;0;0
202012;12302109;12;30;21;09;2;9365;2245;0;0;0;0;0
202012;12302110;12;30;21;10;2;6900;2055;1117;584;0;0;0
202012;12302211;12;30;22;11;2;2427;406;308;169;0;0;0
202012;12302212;12;30;22;12;2;5746;161;0;15;0;0;0
202012;12304313;12;30;43;13;2;4976;1774;0;0;0;0;0
202012;12304314;12;30;43;14;2;0;0;7608;2057;0;0;0
202012;08010405;08;01;04;05;1;6383;2428;0;0;0;0;0
202012;08010406;08;01;04;06;1;6010;1090;0;0;0;0;0
202012;08010407;08;01;04;07;1;261;516;0;0;0;0;0
202012;08010508;08;01;05;08;1;5065;702;0;0;0;0;0
202012;08010509;08;01;05;09;1;7340;1832;0;0;0;0;0
202012;08010510;08;01;05;10;1;133;315;0;0;0;0;0
202012;08020619;08;02;06;19;2;7819;3853;0;0;0;0;0
202012;08020620;08;02;06;20;2;6856;2473;0;0;0;0;0
202012;08020621;08;02;06;21;2;1921;215;199;3;0;0;3
202012;08020622;08;02;06;22;2;183;588;10756;2727;0;0;0
202012;08020623;08;02;06;23;2;313;211;285;444;0;0;0
202012;08020624;08;02;06;24;2;1262;133;9;0;0;0;0
202012;08020625;08;02;06;25;2;1133;1032;871;285;0;0;0
202012;08020726;08;02;07;26;2;4193;870;2998;247;0;0;12
202012;08020727;08;02;07;27;2;7437;1365;2727;30;0;0;19
202012;08020728;08;02;07;28;2;8353;333;0;0;0;0;12
202012;08030829;08;03;08;29;2;6509;2190;3194;641;0;0;0
202012;08030830;08;03;08;30;2;5578;428;704;593;0;0;0
202012;08030831;08;03;08;31;2;3913;642;11961;1212;0;0;26
202012;08040932;08;04;09;32;2;2814;20;0;0;0;0;0
202012;08040933;08;04;09;33;2;2471;806;552;274;0;0;0
202012;08040934;08;04;09;34;2;1905;756;0;0;0;0;0
202012;08041035;08;04;10;35;2;0;0;7344;917;0;0;3
202012;08041036;08;04;10;36;2;1106;70;5235;402;0;0;31
202012;08041037;08;04;10;37;2;1139;89;7982;784;0;0;3
202012;08041038;08;04;10;38;2;2856;0;3645;602;0;0;15
202012;08041039;08;04;10;39;2;0;0;3530;246;0;0;0
202012;08041040;08;04;10;40;2;4425;495;2847;184;0;0;0
202012;09010101;09;01;01;01;2;8082;2297;2725;0;0;0;0
